smi,adduct,ccs
O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12,[M-H]-,184.1686905
O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12,[M+Na-2H]-,185.7190607
COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(OC)cc6o5)ccc4OC)c3o2)cc1,[M-H]-,235.495502
CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@@]23C(=O)O[C@@H]2OC(=O)[C@H](O)[C@]213,[M-H]-,162.3961641
COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1,[M-H]-,171.5390084
COc1c(C=CC(=O)c2ccc(O)cc2)ccc(O)c1O,[M-H]-,171.1387914
C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,[M-H]-,194.5595589
CC1(C)C=Cc2c(ccc3c2OC[C@@H](c2ccc(O)cc2O)C3)O1,[M-H]-,184.4591631
CC1(C)C=Cc2c(ccc3c2OC[C@@H](c2ccc(O)cc2O)C3)O1,[M+Na-2H]-,184.9939026
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1OC(=O)C=Cc1ccc(O)c(O)c1,[M-H]-,213.4574715
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1OC(=O)C=Cc1ccc(O)c(O)c1,[M+Na-2H]-,217.2265913
COc1cc(O)cc(O)c1C(=O)/C=C/c1ccccc1,[M-H]-,167.3512539
COc1cc2c(cc1OC)C(Cc1ccc(Oc3cc(CC4c5cc(OC)c(OC)cc5CCN4C)ccc3O)cc1)N(C)CC2,[M-H]-,259.5963271
CC1CCC=C2C(=O)CC3OOC(C)(C)C3C21C,[M-H]-,156.3044964
COc1ccc(CC2c3cc(Oc4cc(CC5c6cc(OC)c(OC)cc6CCN5C)ccc4O)c(OC)cc3CCN2C)cc1,[M-H]-,252.9630806
COc1ccc(CC2c3cc(Oc4cc(CC5c6cc(O)c(OC)cc6CCN5C)ccc4O)c(OC)cc3CCN2C)cc1,[M-H]-,232.3328989
COc1ccc(CC2c3cc(Oc4cc(CC5c6cc(O)c(OC)cc6CCN5C)ccc4O)c(OC)cc3CCN2C)cc1,[M+Na-2H]-,248.5029047
CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,[M-H]-,222.9452048
CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,[M-H]-,310.4629372
COC(=O)/C=C/c1ccc(O)cc1,[M-H]-,139.4950636
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1C1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,[M+Na-2H]-,242.2773573
COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1C1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,[M-H]-,239.4051334
CC=Cc1ccc(O)c(OC)c1,[M-H]-,138.0229119
COc1cc(/C=C/CO)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,[M+Na-2H]-,201.0026493
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@]3(C)O[C@H]3[C@@H](O)[C@]12O,[M+Na-2H]-,195.7674509
CC(C)=CC(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C,[M-H]-,180.8228716
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,[M-H]-,158.4565593
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,[M+Na-2H]-,158.5208925
COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc1OC,[M-H]-,220.5798222
COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc1OC,[M+Na-2H]-,224.3728046
O=C(Nc1nc(-c2ccc(O)c(O)c2)c(-c2ccccc2)s1)c1ccc(O)c(O)c1,[M-H]-,200.743078
O=C(Nc1nc(-c2ccc(O)c(O)c2)c(-c2ccccc2)s1)c1ccc(O)c(O)c1,[M+Na-2H]-,213.8647429
Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,[M-H]-,215.6824868
CC(=O)NNC(=O)c1ccncc1,[M+H]+,138.3741
CC(=O)NNC(=O)c1ccncc1,[M-H2O+H]+,135.23395
CC(=O)NNC(=O)c1ccncc1,[M-H]-,136.1549696
Nc1c(C(O)=NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O,[M+H]+,188.6583
Nc1c(C(O)=NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O,[M+Na]+,193.63035
Nc1c(C(O)=NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O,[M+Na-2H]-,189.5314122
Nc1c(C(O)=NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O,[M-H]-,180.7310042
Nc1nc2c(ncn2C2OC3COP(=O)(O)OC4C(COP(=O)(O)OC3C2O)OC(n2cnc3c(N)ncnc32)C4O)c(=O)[nH]1,[M+H]+,220.3465741
Nc1nc2c(ncn2C2OC3COP(=O)(O)OC4C(COP(=O)(O)OC3C2O)OC(n2cnc3c(N)ncnc32)C4O)c(=O)[nH]1,[M+Na]+,227.24565
CCC=CCC=CCC=CCC=CCCCCC(=O)O,[M+H]+,169.584902
CCC=CCC=CCC=CCC=CCCCCC(=O)O,[M-H]-,174.07286390000002
NCCCCC(NC(=O)CCC(N)C(=O)O)C(=O)O,[M+H]+,162.01142805
NCCCCC(NC(=O)CCC(N)C(=O)O)C(=O)O,[M+Na]+,166.0050083
NCCCCC(NC(=O)CCC(N)C(=O)O)C(=O)O,[M-H2O+H]+,158.74875
NCCCCC(NC(=O)CCC(N)C(=O)O)C(=O)O,[M-H]-,163.4539658
Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,[M+H]+,148.0388
Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,[M-H]-,142.03052424999998
CC(=O)Nc1c(N)[nH]c(=O)n(C)c1=O,[M-H2O+H]+,134.41875
CC(=O)Nc1c(N)[nH]c(=O)n(C)c1=O,[M-H]-,140.6335622
NC(N)=[NH+]CCCC(=O)C(=O)[O-],[M+H]+,139.66617285
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,[M+H]+,193.6835098
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,[M+HCOO]-,193.91485505
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,[M-H]-,182.075125
C[N+](C)(C)[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-],[M+Na]+,160.96386545000001
Cc1ccc(OS(=O)(=O)O)cc1,[M-H]-,137.3937836
O=C1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,[M-H]-,131.6503139
NC(CCC(=O)NC(C(=O)NCC(=O)O)C(=S)SCC(N)C(O)O)C(=O)O,[M+H]+,194.18421684999998
NC(CCC(=O)NC(C(=O)NCC(=O)O)C(=S)SCC(N)C(O)O)C(=O)O,[M+Na]+,192.31335
NC(CCC(=O)NC(C(=O)NCC(=O)O)C(=S)SCC(N)C(O)O)C(=O)O,[M+Na-2H]-,187.1593615
NC(CCC(=O)NC(C(=O)NCC(=O)O)C(=S)SCC(N)C(O)O)C(=O)O,[M-H]-,186.01180455
NC(Cc1ccc(-c2ccc(CC(N)C(=O)O)cc2O)c(O)c1)C(=O)O,[M+H]+,183.58055775
NC(Cc1ccc(-c2ccc(CC(N)C(=O)O)cc2O)c(O)c1)C(=O)O,[M+Na]+,185.866244
NC(Cc1ccc(-c2ccc(CC(N)C(=O)O)cc2O)c(O)c1)C(=O)O,[M+Na-2H]-,182.29975365
NC(Cc1ccc(-c2ccc(CC(N)C(=O)O)cc2O)c(O)c1)C(=O)O,[M-H]-,180.67719455
C[N+](C)(C)[C@@H](Cc1c[nH]c(=S)[nH]1)C(=O)[O-],[M+H]+,151.26570145
C[N+](C)(C)[C@@H](Cc1c[nH]c(=S)[nH]1)C(=O)[O-],[M+Na]+,154.82486045
C[N+](C)(C)[C@@H](Cc1c[nH]c(=S)[nH]1)C(=O)[O-],[M-H2O+H]+,147.679
N=CN[C@@H](CCC(=O)O)C(=O)O,[M+H]+,134.5615194
N=CN[C@@H](CCC(=O)O)C(=O)O,[M-H2O+H]+,130.3209373
N=CN[C@@H](CCC(=O)O)C(=O)O,[M+Na-2H]-,138.6101233
N=CN[C@@H](CCC(=O)O)C(=O)O,[M-H]-,131.659285
Cc1c(O)cc2c(c1C)OC(C)(CCC(=O)O)CC2,[M+Na]+,165.66501
Cc1c(O)cc2c(c1C)OC(C)(CCC(=O)O)CC2,[M-H2O+H]+,155.15622215000002
CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,[M+H]+,169.83898505
CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,[M-H]-,169.96578405
CC(=O)NCCC(=O)N[C@H](Cc1cnc[nH]1)C(=O)O,[M+H]+,159.71658804999998
CC(=O)NCCC(=O)N[C@H](Cc1cnc[nH]1)C(=O)O,[M+Na]+,163.33261345
CC(=O)NCCC(=O)N[C@H](Cc1cnc[nH]1)C(=O)O,[M-H2O+H]+,154.57725
CC(=O)NCCC(=O)N[C@H](Cc1cnc[nH]1)C(=O)O,[M-H]-,161.57838985
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,[M+H]+,178.27554345
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,[M+Na]+,173.34265865
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,[M-H]-,178.68305085
NC(CCCCn1c(C=O)ccc1CO)C(=O)O,[M+Na]+,163.4948024
NC(CCCCn1c(C=O)ccc1CO)C(=O)O,[M-H2O+H]+,153.83569925
NC(CCCCn1c(C=O)ccc1CO)C(=O)O,[M-H]-,155.2863869
CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,[M+H]+,164.8339497
CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,[M+Na]+,160.5259034
CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,[M-H]-,152.70494515000001
NC(Cc1ccc(O)cc1)C(=O)NC(CCC(=O)O)C(=O)O,[M+H]+,176.18966935
NC(Cc1ccc(O)cc1)C(=O)NC(CCC(=O)O)C(=O)O,[M+Na]+,171.90973635
NC(Cc1ccc(O)cc1)C(=O)NC(CCC(=O)O)C(=O)O,[M-H2O+H]+,170.1615
NC(Cc1ccc(O)cc1)C(=O)NC(CCC(=O)O)C(=O)O,[M+Na-2H]-,169.86151805
NC(Cc1ccc(O)cc1)C(=O)NC(CCC(=O)O)C(=O)O,[M-H]-,164.77836415000002
Cc1ccc2nc3c(C(=O)O)cccn3c(=O)c2c1,[M+H]+,151.8652973
Cc1ccc2nc3c(C(=O)O)cccn3c(=O)c2c1,[M+Na]+,168.3682703
Cc1ccc2nc3c(C(=O)O)cccn3c(=O)c2c1,[M-H2O+H]+,152.09845
N[C@@H](Cc1c([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[nH]c2ccccc12)C(=O)O,[M+H]+,185.89339619999998
N[C@@H](Cc1c([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[nH]c2ccccc12)C(=O)O,[M+Na]+,187.14279464999998
N[C@@H](Cc1c([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[nH]c2ccccc12)C(=O)O,[M+NH4]+,192.0313
N[C@@H](Cc1c([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[nH]c2ccccc12)C(=O)O,[M-H2O+H]+,175.11265
N[C@@H](Cc1c([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[nH]c2ccccc12)C(=O)O,[M+Na-2H]-,183.78200625
N[C@@H](Cc1c([C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[nH]c2ccccc12)C(=O)O,[M-H]-,179.690605
NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O,[M+H]+,159.16760285
NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O,[M+Na]+,159.129594
NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O,[M+Na-2H]-,152.01565670000002
NCC(O)=NC(Cc1ccccc1)C(=O)O,[M+H]+,154.35721610000002
NCC(O)=NC(Cc1ccccc1)C(=O)O,[M+Na]+,153.26811945
NCC(O)=NC(Cc1ccccc1)C(=O)O,[M-H]-,151.1423457
CC(C)C[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)O,[M+H]+,167.75542389999998
CC(C)C[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)O,[M+Na]+,173.35368390000002
CC(C)C[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)O,[M-H]-,165.54274555
CC(=O)NCCCN1CCCC1=O,[M+H]+,137.70951244999998
CC(=O)NCCCN1CCCC1=O,[M+Na]+,146.6636602
CC(=O)NCCCN1CCCC1=O,[M-H2O+H]+,132.95075495
CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O,[M-H2O+H]+,156.28690475
O=S(=O)(O)Oc1ccccc1,[M-H]-,130.0243718
O=C(O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1,[M+H]+,152.0857607
O=C(O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1,[M+Na]+,161.00629629999997
O=C(O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1,[M-H2O+H]+,146.5745121
O=C(O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1,[M-H]-,153.038372
C[C@H](NC(=O)[C@@H](N)CO)C(=O)O,[M+H]+,141.12532325
C[C@H](NC(=O)[C@@H](N)CO)C(=O)O,[M+Na]+,141.99377594999999
C[C@H](NC(=O)[C@@H](N)CO)C(=O)O,[M-H]-,136.50273955
NCc1cnccn1,[M+H]+,118.8599
C[C@H](N)C(=O)NCC(=O)O,[M-H]-,132.9050815
N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)O,[M+H]+,146.6219441
N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)O,[M-H2O+H]+,144.5134758
N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)O,[M+Na-2H]-,148.0161577
N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)O,[M-H]-,144.11536095
N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,[M+H]+,162.83766315
N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,[M+Na]+,160.91200225
N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,[M-H]-,163.07651585
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)O,[M+H]+,181.65853134999998
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)O,[M+Na]+,175.4065141
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)O,[M+Na-2H]-,177.645408
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)O,[M-H]-,174.11686079999998
OCc1cc(O)cc(O)c1,[M-H]-,126.7090127
Oc1ccc2[nH]ccc2c1,[M+H]+,125.00381195
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,[M+H]+,188.6281256
Cc1cc(-c2cc(C)c(O)c(C)c2C)c(C)c(C)c1O,[M-H]-,176.68754324999998
CC[C@@H](C(N)=O)N1CCCC1=O,[M+Na]+,144.3643505
C[N+]1(C)CCC[C@H]1C(=O)[O-],[M+H]+,127.17801135
C[N+]1(C)CCC[C@H]1C(=O)[O-],[M+Na]+,139.55962675
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,[M+H]+,182.46403075
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,[M+Na]+,193.0956821
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,[M+HCOO]-,193.11905435
O=Cc1c[nH]c2ccccc12,[M+H]+,129.5847131
O=Cc1c[nH]c2ccccc12,[M-H]-,124.72601614999999
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,[M+H]+,142.58856400000002
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,[M+Na]+,146.46745190000001
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,[M-H2O+H]+,142.9788
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,[M+Na-2H]-,145.72907445
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,[M-H]-,141.35360515
CCC1C(=O)NC(Cc2[nH]c(C=C3N=C(CC4NC(=O)C(C)C4CC)C(C)=C3CCC(=O)O)c(CCC(=O)O)c2C)C1C,[M+H]+,235.25629835
CCC1C(=O)NC(Cc2[nH]c(C=C3N=C(CC4NC(=O)C(C)C4CC)C(C)=C3CCC(=O)O)c(CCC(=O)O)c2C)C1C,[M+Na]+,229.6009
CN(C)CCCCC(N)C(=O)O,[M+H]+,135.94751765
CN(C)CCCCC(N)C(=O)O,[M+Na]+,149.9054
CN(C)CCCCC(N)C(=O)O,[M-H]-,147.38728965
O=C1C(c2[nH]c3ccccc3c2O)=Nc2ccccc21,[M+Na]+,170.08295
O=C1C(c2[nH]c3ccccc3c2O)=Nc2ccccc21,[M-H]-,159.4775859
CC(=O)Nc1cc(O)ccc1O,[M+H]+,133.72025
CC(=O)Nc1cc(O)ccc1O,[M-H2O+H]+,128.2906
CC(=O)Nc1cc(O)ccc1O,[M-H]-,131.98774095
Cn1c(N)nc2nc[nH]c2c1=O,[M+H]+,132.80508605
Cn1c(N)nc2nc[nH]c2c1=O,[M+Na]+,140.5029524
Cn1c(N)nc2nc[nH]c2c1=O,[M-H2O+H]+,129.9843
Cn1c(N)nc2nc[nH]c2c1=O,[M-H]-,129.33250750000002
O=C(O)c1c(O)cccc1O,[M-H2O+H]+,121.90091115000001
O=C(O)c1c(O)cccc1O,[M-H]-,121.4391079
Cc1nc2ccccc2[nH]c1=O,[M+H]+,131.2781218
Cc1nc2ccccc2[nH]c1=O,[M-H2O+H]+,128.0137555
Cc1nc2ccccc2[nH]c1=O,[M-H]-,130.83445875
Cc1ncccc1C(N)=O,[M+H]+,126.7102975
Cc1ncccc1C(N)=O,[M-H2O+H]+,124.4711819
COc1ccc(CCC(=O)O)c(OC)c1OC,[M+Na]+,156.5241571
COc1ccc(CCC(=O)O)c(OC)c1OC,[M-H2O+H]+,147.3886952
COc1ccc(CCC(=O)O)c(OC)c1OC,[M-H]-,163.29700874999997
O=C(O)Cc1cccnc1,[M+H]+,127.7817397
O=C(O)Cc1cccnc1,[M-H2O+H]+,120.82029015
Cc1ccnc(-c2cc(CCCC(=O)O)ccn2)c1,[M+H]+,160.9479309
Cc1ccnc(-c2cc(CCCC(=O)O)ccn2)c1,[M+Na]+,166.86021065
Cc1ccnc(-c2cc(CCCC(=O)O)ccn2)c1,[M-H2O+H]+,151.5726
Cc1ccnc(-c2cc(CCCC(=O)O)ccn2)c1,[M-H]-,172.3423949
O=c1ncnc2[nH][nH]cc1-2,[M-H]-,120.20282685000001
Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,[M+H]+,164.2852723
Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,[M+Na]+,175.0139024
Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,[M-H2O+H]+,159.15145
Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,[M+Na-2H]-,171.77202390000002
Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,[M-H]-,167.84804839999998
O=C(O)CNCC(=O)O,[M+Na-2H]-,130.22358225
COc1cccc(CCC(=O)O)c1,[M-H2O+H]+,130.90315
COc1cccc(CCC(=O)O)c1,[M-H]-,143.93373035000002
Oc1cccc(-c2ccccc2)c1,[M-H]-,139.2996817
CCCC(=O)CCCC(=O)O,[M+Na-2H]-,140.24805305
CCCC(=O)CCCC(=O)O,[M-H]-,139.08868095
O=C(O)CC1CC1,[M+NH4]+,120.6026
NCC(=O)NCC(=O)O,[M-H]-,127.7639021
O=Cc1c(O)cc(O)cc1O,[M+H]+,128.26749934999998
O=Cc1c(O)cc(O)cc1O,[M-H]-,123.88352835
Oc1cccc(O)c1O,[M+Na]+,130.0312
N=c1c2ncn3c2ncn1C1OC(COP(=O)(O)OP(=O)(O)OCC2OC3C(O)C2O)C(O)C1O,[M+H]+,199.3246018
N=c1c2ncn3c2ncn1C1OC(COP(=O)(O)OP(=O)(O)OCC2OC3C(O)C2O)C(O)C1O,[M+Na-2H]-,202.5364493
CCC=CCC=CCC=CCC=CCCCCC(=O)O,[M+Na]+,171.6348942
CCC=CCC=CCC=CCC=CCCCCC(=O)O,[M-H2O+H]+,160.5370955
CCCCCCCC(=O)Oc1ccc2ccccc2c1,[M+Na]+,184.2589318
CCCCCCCC(=O)Oc1ccc2ccccc2c1,[M+NH4]+,183.8725707
C=Cc1ccc(O)cc1,[M-H]-,121.6448066
O=C(O)CCC1NC(=O)NC1=O,[M-H]-,132.8707999
NC(N)=[NH+]CCCC(=O)C(=O)[O-],[M-H2O+H]+,135.7215445
NC(N)=[NH+]CCCC(=O)C(=O)[O-],[M+Na-2H]-,138.7203792
NC(N)=[NH+]CCCC(=O)C(=O)[O-],[M-H]-,135.0823153
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,[M+Na-2H]-,207.6524697
Cn1cnc(CC(=O)O)c1,[M+H]+,124.7566613
Cc1c(O)cc2c(c1C)OC(C)(CCC(=O)O)CC2,[M-H]-,165.3709481
NC(CCCCn1c(C=O)ccc1CO)C(=O)O,[M+H]+,161.2949008
NC(CCCCn1c(C=O)ccc1CO)C(=O)O,[M+Na-2H]-,160.0842008
CC(C)C[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)O,[M+Na-2H]-,169.5219301
CC(=O)NCCCN1CCCC1=O,[M-H]-,145.4783855
CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O,[M+H]+,161.17725
OCc1cc(O)cc(O)c1,[M-H2O+H]+,120.158747
Oc1ccc2[nH]ccc2c1,[M-H]-,123.4760981
O=Cc1ccc(CO)o1,[M+Na]+,123.8764223
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,[M+Na]+,196.5443817
Cn1cnc(N)c2ncnc1-2,[M-H]-,128.1985412
Cc1cc(-c2cc(C)c(O)c(C)c2C)c(C)c(C)c1O,[M+H]+,170.9199165
OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,[M+Na]+,144.2010768
Cn1c(N)nc2nc[nH]c2c1=O,[M+Na-2H]-,148.5488693
O=C(O)c1c(O)cccc1O,[M+H]+,126.7600025
COc1ccc(CCC(=O)O)c(OC)c1OC,[M+H]+,149.9094402
Oc1cccc(-c2ccccc2)c1,[M+H]+,135.1371386
Oc1cccc(-c2ccccc2)c1,[M-H2O+H]+,125.3595796
CCCC(=O)CCCC(=O)O,[M-H2O+H]+,127.8243606
O=Cc1c(O)cc(O)cc1O,[M+Na-2H]-,140.2088058
Oc1cc(O)cc(O)c1,[M+H]+,123.4585991
OCc1ccc2c(c1)OCO2,[M-H2O+H]+,116.6340608
Oc1cccc(O)c1O,[M-H]-,117.2125025
O=c1c2cccc(O)c2oc2cc(O)cc(O)c12,[M-H]-,147.37
O=c1c2cccc(O)c2oc2cc(O)cc(O)c12,[M+H]+,148.0
O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12,[M-H]-,147.74
O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12,[M+H]+,150.76
O=c1c2cccc(O)c2oc2cccc(O)c12,[M-H]-,143.61
O=c1c2cccc(O)c2oc2cccc(O)c12,[M+H]+,141.27
COc1c(O)ccc2c(=O)c3c(O)cccc3oc12,[M-H]-,151.93
COc1c(O)ccc2c(=O)c3c(O)cccc3oc12,[M+H]+,147.58
O=c1c2cc(O)ccc2oc2cccc(O)c12,[M-H]-,143.18
O=c1c2cc(O)ccc2oc2cccc(O)c12,[M+H]+,142.4
COc1cc2c(c(OC)c1OC)C(=O)c1c(O)cc(C)cc1C2=O,[M-H]-,177.01
COc1cc2c(c(OC)c1OC)C(=O)c1c(O)cc(C)cc1C2=O,[M+H]+,170.16
COc1cc(O)cc(O)c1C(=O)c1cc(O)cc(O)c1,[M-H]-,159.45
COc1cc(O)cc(O)c1C(=O)c1cc(O)cc(O)c1,[M+H]+,158.09
O=C(c1cc(O)cc(O)c1)c1c(O)cc(O)cc1O,[M-H]-,155.88
O=C(c1cc(O)cc(O)c1)c1c(O)cc(O)cc1O,[M+H]+,155.9
COc1ccc(CCC(=O)c2c(O)cc(OC)cc2O)cc1,[M-H]-,167.39
COc1ccc(CCC(=O)c2c(O)cc(OC)cc2O)cc1,[M+H]+,172.4
COC(=O)c1c(OC)c(OC)cc2oc3cc(C)cc(O)c3c(=O)c12,[M+H]+,174.57
COc1c(O)c(C)cc2c1C(=O)c1c(O)cc(O)cc1C2=O,[M-H]-,164.76
COc1c(O)c(C)cc2c1C(=O)c1c(O)cc(O)cc1C2=O,[M+H]+,162.1
COc1cc(O)cc(OC)c1C(=O)c1ccc(O)c(O)c1,[M-H]-,166.05
COc1cc(O)cc(OC)c1C(=O)c1ccc(O)c(O)c1,[M+H]+,162.26
COc1cc(O)cc(O)c1C(=O)c1ccc(O)c(O)c1,[M-H]-,158.68
COc1cc(O)cc(O)c1C(=O)c1ccc(O)c(O)c1,[M+H]+,160.12
COC(=O)c1cc(O)cc2oc3cc(C)cc(O)c3c(=O)c12,[M-H]-,164.26
COC(=O)c1cc(O)cc2oc3cc(C)cc(O)c3c(=O)c12,[M+H]+,160.61
COc1c(O)cc2c(c1O)C(=O)c1c(cc(C)c(O)c1OC)C2=O,[M-H]-,171.55
